region,district,date,Market,source,commodity,Price,market_day,Year,month,week,Type
Bono East,Techiman Municipal,13-07-2025,Techiman,wholesale,white maize,6.54,2025-07-13,2025,7,2,wholesale
Bono East,Techiman Municipal,13-07-2025,Techiman,wholesale,Maize Yellow,7.22,2025-07-13,2025,7,2,wholesale
Bono East,Techiman Municipal,13-07-2025,Techiman,wholesale,Rice Local perfumed,11.0,2025-07-13,2025,7,2,wholesale
Bono East,Techiman Municipal,13-07-2025,Techiman,wholesale,Rice Local non perfumed,10.0,2025-07-13,2025,7,2,wholesale
Bono East,Techiman Municipal,13-07-2025,Techiman,wholesale,Groundnut Red,16.52333333,2025-07-13,2025,7,2,wholesale
Bono East,Techiman Municipal,13-07-2025,Techiman,wholesale,Soya Bean,8.52,2025-07-13,2025,7,2,wholesale
Bono East,Techiman Municipal,13-07-2025,Techiman,wholesale,Unshelled Groundnut,10.82666667,2025-07-13,2025,7,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,18-07-2025,BIBIANI,wholesale,white maize,9.663333333,2025-07-18,2025,7,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,18-07-2025,BIBIANI,wholesale,Maize Yellow,10.36,2025-07-18,2025,7,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,18-07-2025,BIBIANI,wholesale,Rice Local perfumed,15.71666667,2025-07-18,2025,7,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,18-07-2025,BIBIANI,wholesale,Rice Local non perfumed,16.23,2025-07-18,2025,7,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,18-07-2025,BIBIANI,wholesale,Groundnut Red,24.61666667,2025-07-18,2025,7,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,18-07-2025,BIBIANI,wholesale,Soya Bean,19.86666667,2025-07-18,2025,7,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,18-07-2025,BIBIANI,wholesale,Unshelled Groundnut,18.74666667,2025-07-18,2025,7,3,wholesale
Bono East,Kintampo North Municipal,19-07-2025,Kintampo,wholesale,white maize,6.07,2025-07-19,2025,7,3,wholesale
Bono East,Kintampo North Municipal,19-07-2025,Kintampo,wholesale,Maize Yellow,6.07,2025-07-19,2025,7,3,wholesale
Bono East,Kintampo North Municipal,19-07-2025,Kintampo,wholesale,Groundnut Red,19.30333333,2025-07-19,2025,7,3,wholesale
Bono East,Kintampo North Municipal,19-07-2025,Kintampo,wholesale,Soya Bean,10.0,2025-07-19,2025,7,3,wholesale
Ahafo,Asunafo North Municipal,21-07-2025,Goaso,wholesale,white maize,10.20333333,2025-07-21,2025,7,3,wholesale
Ahafo,Asunafo North Municipal,21-07-2025,Goaso,wholesale,Maize Yellow,9.513333333,2025-07-21,2025,7,3,wholesale
Ahafo,Asunafo North Municipal,21-07-2025,Goaso,wholesale,Rice Local perfumed,16.88333333,2025-07-21,2025,7,3,wholesale
Ahafo,Asunafo North Municipal,21-07-2025,Goaso,wholesale,Groundnut Red,19.89,2025-07-21,2025,7,3,wholesale
Greater Accra,TMA-Tema East,19-07-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,white maize,14.0,2025-07-19,2025,7,3,wholesale
Greater Accra,TMA-Tema East,19-07-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Maize Yellow,15.0,2025-07-19,2025,7,3,wholesale
Greater Accra,TMA-Tema East,19-07-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Rice Local perfumed,26.66,2025-07-19,2025,7,3,wholesale
Greater Accra,TMA-Tema East,19-07-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Groundnut Red,35.33333333,2025-07-19,2025,7,3,wholesale
Greater Accra,TMA-Tema East,19-07-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Soya Bean,16.0,2025-07-19,2025,7,3,wholesale
Greater Accra,AMA-Okaikoi South,03-07-2025,AGBOGBLOSHIE,wholesale,white maize,9.33,2025-07-03,2025,7,1,wholesale
Greater Accra,AMA-Okaikoi South,03-07-2025,AGBOGBLOSHIE,wholesale,Maize Yellow,9.67,2025-07-03,2025,7,1,wholesale
Greater Accra,AMA-Okaikoi South,03-07-2025,AGBOGBLOSHIE,wholesale,Rice Local perfumed,16.0,2025-07-03,2025,7,1,wholesale
Greater Accra,AMA-Okaikoi South,03-07-2025,AGBOGBLOSHIE,wholesale,Rice Local non perfumed,14.0,2025-07-03,2025,7,1,wholesale
Greater Accra,AMA-Okaikoi South,01-07-2025,Makola Market,wholesale,white maize,9.33,2025-07-01,2025,7,1,wholesale
Greater Accra,AMA-Okaikoi South,01-07-2025,Makola Market,wholesale,Maize Yellow,9.67,2025-07-01,2025,7,1,wholesale
Greater Accra,AMA-Okaikoi South,01-07-2025,Makola Market,wholesale,Rice Local perfumed,17.5,2025-07-01,2025,7,1,wholesale
Greater Accra,AMA-Okaikoi South,01-07-2025,Makola Market,wholesale,Rice Local non perfumed,16.67,2025-07-01,2025,7,1,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,25-07-2025,BIBIANI,wholesale,white maize,6.86,2025-07-25,2025,7,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,25-07-2025,BIBIANI,wholesale,Maize Yellow,7.723333333,2025-07-25,2025,7,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,25-07-2025,BIBIANI,wholesale,Rice Local perfumed,18.4475,2025-07-25,2025,7,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,25-07-2025,BIBIANI,wholesale,Rice Local non perfumed,16.27333333,2025-07-25,2025,7,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,25-07-2025,BIBIANI,wholesale,Groundnut Red,23.84333333,2025-07-25,2025,7,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,25-07-2025,BIBIANI,wholesale,Soya Bean,24.67333333,2025-07-25,2025,7,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,25-07-2025,BIBIANI,wholesale,Unshelled Groundnut,24.27666667,2025-07-25,2025,7,4,wholesale
Upper West,Wa Municipal,26-07-2025,Wa Market ,wholesale,white maize,6.133333333,2025-07-26,2025,7,4,wholesale
Upper West,Wa Municipal,26-07-2025,Wa Market ,wholesale,Maize Yellow,6.133333333,2025-07-26,2025,7,4,wholesale
Upper West,Wa Municipal,26-07-2025,Wa Market ,wholesale,Rice Local perfumed,8.76,2025-07-26,2025,7,4,wholesale
Upper West,Wa Municipal,26-07-2025,Wa Market ,wholesale,Rice Local non perfumed,8.14,2025-07-26,2025,7,4,wholesale
Upper West,Wa Municipal,26-07-2025,Wa Market ,wholesale,Groundnut Red,15.9,2025-07-26,2025,7,4,wholesale
Upper West,Wa Municipal,26-07-2025,Wa Market ,wholesale,Soya Bean,7.133333333,2025-07-26,2025,7,4,wholesale
Upper East,Bolgatanga Municipal,27-07-2025,Bolga ,wholesale,white maize,5.5,2025-07-27,2025,7,4,wholesale
Upper East,Bolgatanga Municipal,27-07-2025,Bolga ,wholesale,Maize Yellow,5.5,2025-07-27,2025,7,4,wholesale
Upper East,Bolgatanga Municipal,27-07-2025,Bolga ,wholesale,Groundnut Red,14.44,2025-07-27,2025,7,4,wholesale
Upper East,Bolgatanga Municipal,27-07-2025,Bolga ,wholesale,Soya Bean,5.7875,2025-07-27,2025,7,4,wholesale
Bono,Sunyani Municipal,23-07-2025,Nana Bosomah,wholesale,white maize,6.15,2025-07-23,2025,7,4,wholesale
Bono,Sunyani Municipal,23-07-2025,Nana Bosomah,wholesale,Maize Yellow,6.15,2025-07-23,2025,7,4,wholesale
Bono,Sunyani Municipal,23-07-2025,Nana Bosomah,wholesale,Rice Local perfumed,12.33,2025-07-23,2025,7,4,wholesale
Bono,Sunyani Municipal,23-07-2025,Nana Bosomah,wholesale,Rice Local non perfumed,11.67,2025-07-23,2025,7,4,wholesale
Ahafo,Asunafo North Municipal,27-07-2025,Goaso,wholesale,white maize,9.003333333,2025-07-27,2025,7,4,wholesale
Ahafo,Asunafo North Municipal,27-07-2025,Goaso,wholesale,Maize Yellow,9.06,2025-07-27,2025,7,4,wholesale
Ahafo,Asunafo North Municipal,27-07-2025,Goaso,wholesale,Groundnut Red,22.30666667,2025-07-27,2025,7,4,wholesale
Bono East,Kintampo North Municipal,27-07-2025,Kintampo.,wholesale,white maize,6.14,2025-07-27,2025,7,4,wholesale
Bono East,Kintampo North Municipal,27-07-2025,Kintampo.,wholesale,Maize Yellow,6.14,2025-07-27,2025,7,4,wholesale
Bono East,Kintampo North Municipal,27-07-2025,Kintampo.,wholesale,Groundnut Red,13.4,2025-07-27,2025,7,4,wholesale
Bono East,Kintampo North Municipal,27-07-2025,Kintampo.,wholesale,Soya Bean,10.0,2025-07-27,2025,7,4,wholesale
Bono East,Techiman Municipal,18-07-2025,Techiman Market,wholesale,white maize,6.54,2025-07-18,2025,7,3,wholesale
Bono East,Techiman Municipal,18-07-2025,Techiman Market,wholesale,Maize Yellow,7.31,2025-07-18,2025,7,3,wholesale
Bono East,Techiman Municipal,18-07-2025,Techiman Market,wholesale,Rice Local perfumed,9.556666667,2025-07-18,2025,7,3,wholesale
Bono East,Techiman Municipal,18-07-2025,Techiman Market,wholesale,Rice Local non perfumed,9.653333333,2025-07-18,2025,7,3,wholesale
Bono East,Techiman Municipal,18-07-2025,Techiman Market,wholesale,Groundnut Red,20.34,2025-07-18,2025,7,3,wholesale
Bono East,Techiman Municipal,18-07-2025,Techiman Market,wholesale,Soya Bean,8.63,2025-07-18,2025,7,3,wholesale
Bono East,Techiman Municipal,18-07-2025,Techiman Market,wholesale,Unshelled Groundnut,10.42,2025-07-18,2025,7,3,wholesale
Bono East,Techiman Municipal,24-07-2025,Techiman Market ,wholesale,white maize,6.54,2025-07-24,2025,7,4,wholesale
Bono East,Techiman Municipal,24-07-2025,Techiman Market ,wholesale,Maize Yellow,7.31,2025-07-24,2025,7,4,wholesale
Bono East,Techiman Municipal,24-07-2025,Techiman Market ,wholesale,Rice Local perfumed,11.0,2025-07-24,2025,7,4,wholesale
Bono East,Techiman Municipal,24-07-2025,Techiman Market ,wholesale,Rice Local non perfumed,9.886666667,2025-07-24,2025,7,4,wholesale
Bono East,Techiman Municipal,24-07-2025,Techiman Market ,wholesale,Groundnut Red,19.88,2025-07-24,2025,7,4,wholesale
Bono East,Techiman Municipal,24-07-2025,Techiman Market ,wholesale,Soya Bean,8.52,2025-07-24,2025,7,4,wholesale
Bono East,Techiman Municipal,24-07-2025,Techiman Market ,wholesale,Unshelled Groundnut,11.84,2025-07-24,2025,7,4,wholesale
Eastern,New Juaben South Municipal,30-07-2025,Koforidua Central Market ,wholesale,Maize Yellow,8.33,2025-07-30,2025,7,5,wholesale
Greater Accra,TMA-Tema East,26-07-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,white maize,14.0,2025-07-26,2025,7,4,wholesale
Greater Accra,TMA-Tema East,26-07-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Maize Yellow,15.0,2025-07-26,2025,7,4,wholesale
Greater Accra,TMA-Tema East,26-07-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Rice Local perfumed,25.79666667,2025-07-26,2025,7,4,wholesale
Greater Accra,TMA-Tema East,26-07-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Groundnut Red,34.66666667,2025-07-26,2025,7,4,wholesale
Greater Accra,TMA-Tema East,26-07-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Soya Bean,16.0,2025-07-26,2025,7,4,wholesale
Ahafo,Asunafo North Municipal,31-07-2025,Goaso,wholesale,white maize,8.143333333,2025-07-31,2025,7,5,wholesale
Ahafo,Asunafo North Municipal,31-07-2025,Goaso,wholesale,Maize Yellow,11.06,2025-07-31,2025,7,5,wholesale
Ahafo,Asunafo North Municipal,31-07-2025,Goaso,wholesale,Groundnut Red,21.43333333,2025-07-31,2025,7,5,wholesale
Greater Accra,AMA-Okaikoi South,03-07-2025,AGBOGBLOSHIE,wholesale,white maize,9.33,2025-07-03,2025,7,1,wholesale
Greater Accra,AMA-Okaikoi South,03-07-2025,AGBOGBLOSHIE,wholesale,Maize Yellow,9.556666667,2025-07-03,2025,7,1,wholesale
Greater Accra,AMA-Okaikoi South,03-07-2025,AGBOGBLOSHIE,wholesale,Rice Local perfumed,16.0,2025-07-03,2025,7,1,wholesale
Greater Accra,AMA-Okaikoi South,03-07-2025,AGBOGBLOSHIE,wholesale,Rice Local non perfumed,14.0,2025-07-03,2025,7,1,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,29-07-2025,Bibiani ,wholesale,white maize,6.86,2025-07-29,2025,7,5,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,29-07-2025,Bibiani ,wholesale,Maize Yellow,7.636666667,2025-07-29,2025,7,5,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,29-07-2025,Bibiani ,wholesale,Rice Local perfumed,16.21666667,2025-07-29,2025,7,5,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,29-07-2025,Bibiani ,wholesale,Rice Local non perfumed,14.92,2025-07-29,2025,7,5,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,29-07-2025,Bibiani ,wholesale,Groundnut Red,25.75666667,2025-07-29,2025,7,5,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,29-07-2025,Bibiani ,wholesale,Soya Bean,27.44333333,2025-07-29,2025,7,5,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,29-07-2025,Bibiani ,wholesale,Unshelled Groundnut,14.88666667,2025-07-29,2025,7,5,wholesale
Upper East,Bolgatanga Municipal,27-07-2025,Bolga,wholesale,white maize,4.6,2025-07-27,2025,7,4,wholesale
Upper East,Bolgatanga Municipal,27-07-2025,Bolga,wholesale,Maize Yellow,4.6,2025-07-27,2025,7,4,wholesale
Upper East,Bolgatanga Municipal,27-07-2025,Bolga,wholesale,Rice Local non perfumed,12.0,2025-07-27,2025,7,4,wholesale
Upper East,Bolgatanga Municipal,27-07-2025,Bolga,wholesale,Groundnut Red,13.66666667,2025-07-27,2025,7,4,wholesale
Upper East,Bolgatanga Municipal,27-07-2025,Bolga,wholesale,Soya Bean,4.555,2025-07-27,2025,7,4,wholesale
Bono,Sunyani Municipal,30-07-2025,Nana Bosomah,wholesale,white maize,6.15,2025-07-30,2025,7,5,wholesale
Bono,Sunyani Municipal,30-07-2025,Nana Bosomah,wholesale,Maize Yellow,6.15,2025-07-30,2025,7,5,wholesale
Bono,Sunyani Municipal,30-07-2025,Nana Bosomah,wholesale,Rice Local perfumed,11.67,2025-07-30,2025,7,5,wholesale
Bono,Sunyani Municipal,30-07-2025,Nana Bosomah,wholesale,Rice Local non perfumed,11.275,2025-07-30,2025,7,5,wholesale
Upper West,Wa Municipal,05-08-2025,Wa Market ,wholesale,white maize,4.0,2025-08-05,2025,8,1,wholesale
Upper West,Wa Municipal,05-08-2025,Wa Market ,wholesale,Maize Yellow,4.0,2025-08-05,2025,8,1,wholesale
Upper West,Wa Municipal,05-08-2025,Wa Market ,wholesale,Rice Local perfumed,8.6,2025-08-05,2025,8,1,wholesale
Upper West,Wa Municipal,05-08-2025,Wa Market ,wholesale,Rice Local non perfumed,6.98,2025-08-05,2025,8,1,wholesale
Bono East,Kintampo North Municipal,04-08-2025,Kintampo,wholesale,white maize,6.31,2025-08-04,2025,8,1,wholesale
Bono East,Kintampo North Municipal,04-08-2025,Kintampo,wholesale,Maize Yellow,6.34,2025-08-04,2025,8,1,wholesale
Bono East,Kintampo North Municipal,04-08-2025,Kintampo,wholesale,Rice Local perfumed,11.67333333,2025-08-04,2025,8,1,wholesale
Eastern,New Juaben South Municipal,07-08-2025,Agatha  Market ,wholesale,Groundnut Red,30.15666667,2025-08-07,2025,8,1,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,08-08-2025,Bibiani,wholesale,white maize,8.293333333,2025-08-08,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,08-08-2025,Bibiani,wholesale,Maize Yellow,8.36,2025-08-08,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,08-08-2025,Bibiani,wholesale,Rice Local perfumed,13.95666667,2025-08-08,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,08-08-2025,Bibiani,wholesale,Rice Local non perfumed,11.48666667,2025-08-08,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,08-08-2025,Bibiani,wholesale,Groundnut Red,22.66666667,2025-08-08,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,08-08-2025,Bibiani,wholesale,Soya Bean,23.08,2025-08-08,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,08-08-2025,Bibiani,wholesale,Unshelled Groundnut,39.66666667,2025-08-08,2025,8,2,wholesale
North East,East Mamprusi Municipal,07-08-2025,Gbintiri,wholesale,white maize,4.876666667,2025-08-07,2025,8,1,wholesale
North East,East Mamprusi Municipal,07-08-2025,Gbintiri,wholesale,Maize Yellow,4.75,2025-08-07,2025,8,1,wholesale
North East,East Mamprusi Municipal,07-08-2025,Gbintiri,wholesale,Rice Local perfumed,10.06,2025-08-07,2025,8,1,wholesale
North East,East Mamprusi Municipal,07-08-2025,Gbintiri,wholesale,Rice Local non perfumed,9.98,2025-08-07,2025,8,1,wholesale
North East,East Mamprusi Municipal,07-08-2025,Gbintiri,wholesale,Soya Bean,7.123333333,2025-08-07,2025,8,1,wholesale
Ahafo,Asunafo North Municipal,08-08-2025,Goaso,wholesale,white maize,7.37,2025-08-08,2025,8,2,wholesale
Ahafo,Asunafo North Municipal,08-08-2025,Goaso,wholesale,Maize Yellow,7.5,2025-08-08,2025,8,2,wholesale
Ahafo,Asunafo North Municipal,08-08-2025,Goaso,wholesale,Rice Local perfumed,16.31,2025-08-08,2025,8,2,wholesale
Ahafo,Asunafo North Municipal,08-08-2025,Goaso,wholesale,Groundnut Red,21.97,2025-08-08,2025,8,2,wholesale
Upper East,Bolgatanga Municipal,10-08-2025,Bolga,wholesale,white maize,4.7,2025-08-10,2025,8,2,wholesale
Upper East,Bolgatanga Municipal,10-08-2025,Bolga,wholesale,Maize Yellow,4.733333333,2025-08-10,2025,8,2,wholesale
Upper East,Bolgatanga Municipal,10-08-2025,Bolga,wholesale,Groundnut Red,13.605,2025-08-10,2025,8,2,wholesale
Upper East,Bolgatanga Municipal,10-08-2025,Bolga,wholesale,Soya Bean,4.537142857,2025-08-10,2025,8,2,wholesale
Greater Accra,TMA-Tema East,07-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,white maize,14.0,2025-08-07,2025,8,1,wholesale
Greater Accra,TMA-Tema East,07-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Maize Yellow,15.0,2025-08-07,2025,8,1,wholesale
Greater Accra,TMA-Tema East,07-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Rice Local perfumed,25.66333333,2025-08-07,2025,8,1,wholesale
Greater Accra,TMA-Tema East,07-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Groundnut Red,34.66666667,2025-08-07,2025,8,1,wholesale
Greater Accra,TMA-Tema East,07-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Soya Bean,16.66666667,2025-08-07,2025,8,1,wholesale
Bono East,Techiman Municipal,07-08-2025,,wholesale,white maize,6.54,2025-08-07,2025,8,1,wholesale
Bono East,Techiman Municipal,07-08-2025,,wholesale,Maize Yellow,6.946666667,2025-08-07,2025,8,1,wholesale
Bono East,Techiman Municipal,07-08-2025,,wholesale,Rice Local perfumed,11.22333333,2025-08-07,2025,8,1,wholesale
Bono East,Techiman Municipal,07-08-2025,,wholesale,Rice Local non perfumed,10.24666667,2025-08-07,2025,8,1,wholesale
Bono East,Techiman Municipal,07-08-2025,,wholesale,Groundnut Red,19.84,2025-08-07,2025,8,1,wholesale
Bono East,Techiman Municipal,07-08-2025,,wholesale,Soya Bean,8.63,2025-08-07,2025,8,1,wholesale
Bono East,Techiman Municipal,07-08-2025,,wholesale,Unshelled Groundnut,10.52333333,2025-08-07,2025,8,1,wholesale
Bono East,Kintampo North Municipal,12-08-2025,Kintampo ,wholesale,white maize,6.233333333,2025-08-12,2025,8,2,wholesale
Bono East,Kintampo North Municipal,12-08-2025,Kintampo ,wholesale,Maize Yellow,6.376666667,2025-08-12,2025,8,2,wholesale
Bono East,Kintampo North Municipal,12-08-2025,Kintampo ,wholesale,Rice Local perfumed,11.86333333,2025-08-12,2025,8,2,wholesale
Bono East,Techiman Municipal,04-08-2025,Techiman,wholesale,white maize,6.54,2025-08-04,2025,8,1,wholesale
Bono East,Techiman Municipal,04-08-2025,Techiman,wholesale,Maize Yellow,6.92,2025-08-04,2025,8,1,wholesale
Bono East,Techiman Municipal,04-08-2025,Techiman,wholesale,Rice Local perfumed,11.22333333,2025-08-04,2025,8,1,wholesale
Bono East,Techiman Municipal,04-08-2025,Techiman,wholesale,Rice Local non perfumed,9.773333333,2025-08-04,2025,8,1,wholesale
Bono East,Techiman Municipal,04-08-2025,Techiman,wholesale,Groundnut Red,18.91,2025-08-04,2025,8,1,wholesale
Bono East,Techiman Municipal,04-08-2025,Techiman,wholesale,Soya Bean,8.65,2025-08-04,2025,8,1,wholesale
Bono East,Techiman Municipal,04-08-2025,Techiman,wholesale,Unshelled Groundnut,10.00666667,2025-08-04,2025,8,1,wholesale
Eastern,New Juaben South Municipal,14-08-2025,Koforidua Central Market ,wholesale,white maize,5.56,2025-08-14,2025,8,2,wholesale
Bono,Sunyani Municipal,13-08-2025,Nana Bosomah,wholesale,white maize,6.15,2025-08-13,2025,8,2,wholesale
Bono,Sunyani Municipal,13-08-2025,Nana Bosomah,wholesale,Maize Yellow,6.15,2025-08-13,2025,8,2,wholesale
Bono,Sunyani Municipal,13-08-2025,Nana Bosomah,wholesale,Rice Local perfumed,12.0,2025-08-13,2025,8,2,wholesale
Bono,Sunyani Municipal,13-08-2025,Nana Bosomah,wholesale,Rice Local non perfumed,11.67,2025-08-13,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,14-08-2025,BIBIANI ,wholesale,white maize,11.30666667,2025-08-14,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,14-08-2025,BIBIANI ,wholesale,Maize Yellow,12.29333333,2025-08-14,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,14-08-2025,BIBIANI ,wholesale,Rice Local perfumed,15.36,2025-08-14,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,14-08-2025,BIBIANI ,wholesale,Rice Local non perfumed,12.97666667,2025-08-14,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,14-08-2025,BIBIANI ,wholesale,Groundnut Red,20.07333333,2025-08-14,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,14-08-2025,BIBIANI ,wholesale,Soya Bean,22.24333333,2025-08-14,2025,8,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,14-08-2025,BIBIANI ,wholesale,Unshelled Groundnut,43.99333333,2025-08-14,2025,8,2,wholesale
Ahafo,Asunafo North Municipal,14-08-2025,Goaso,wholesale,white maize,8.086666667,2025-08-14,2025,8,2,wholesale
Ahafo,Asunafo North Municipal,14-08-2025,Goaso,wholesale,Maize Yellow,8.166666667,2025-08-14,2025,8,2,wholesale
Savannah,Bole,17-05-2025,Bamboi market,wholesale,white maize,7.785,2025-05-17,2025,5,3,wholesale
Savannah,Bole,17-05-2025,Bamboi market,wholesale,Maize Yellow,6.47,2025-05-17,2025,5,3,wholesale
Savannah,Bole,17-05-2025,Bamboi market,wholesale,Rice Local perfumed,11.15,2025-05-17,2025,5,3,wholesale
Savannah,Bole,17-05-2025,Bamboi market,wholesale,Rice Local non perfumed,12.1,2025-05-17,2025,5,3,wholesale
Savannah,Bole,17-05-2025,Bamboi market,wholesale,Groundnut Red,25.0,2025-05-17,2025,5,3,wholesale
